author,date,source,summary,title,url
Fox News,17/10/2017,fox-news,"A mother in Ohio, who was arrested after she taped her 2-year-old son to the wall so she could clean, reportedly pleaded guilty to attempted child endangering on Monday. Shayla D. Rudolph, 19, could face up to 18 months in jail following the incident at her h…",Mom who taped toddler to wall pleads guilty,http://www.foxnews.com/us/2017/10/16/mother-who-taped-toddler-to-wall-reportedly-pleads-guilty-to-charges.html
New York Post,17/10/2017,fox-news,Entire Kardashian family sued by Blac Chyna over claims of assault foxnews.com,Entire Kardashian family sued by Blac Chyna over claims of assault,http://www.foxnews.com/entertainment/2017/10/17/entire-kardashian-family-sued-by-blac-chyna-over-claims-assault.html
Dana Blanton,17/10/2017,fox-news,"ALABAMA SHOCK POLL: ROY MOORE TIED WITH DEM... (Third column, 5th story, link ) Related stories: Democrats privately rooting for Bannon to succeed in purge of Republican Party... Resistance to Trump fuels new generation of California liberals...",ALABAMA SHOCK POLL: ROY MOORE TIED WITH DEM...,http://www.foxnews.com/politics/2017/10/17/fox-news-poll-alabama-senate-race-all-tied-up.html
Fox News,17/10/2017,fox-news,"A couple from the United Kingdom that was caught on surveillance footage having sex in a Domino’s has been spared jail time. Daniella Hirst, 29, pleaded guilty last month to outraging public decency after she was spotted on security camera footage in February…",Couple busted for Domino’s sex romp avoids jail time,http://www.foxnews.com/food-drink/2017/10/17/couple-who-had-sex-in-dominos-spared-jail-time.html
Fox News,17/10/2017,fox-news,"Fox News NFL, players leave door open on kneeling during national anthem Fox News NFL Commissioner Roger Goodell said the meeting was ""very productive and very important"" during a news conference Tuesday night and described the players as ""men of great charac…","NFL, players leave door open on kneeling during national anthem - Fox News",http://www.foxnews.com/sports/2017/10/17/nfl-players-leave-door-open-on-kneeling-during-national-anthem.html
Fox News,18/10/2017,fox-news,"After a rocky two seasons, comedian Chelsea Handler has announced that she will end her Netflix talk show, “Chelsea,” after two seasons.",Chelsea Handler's Netflix talk show to end after Season 2 so she can focus on activism,http://www.foxnews.com/entertainment/2017/10/18/chelsea-handlers-netflix-talk-show-to-end-after-season-2-so-can-focus-on-activism.html
Brian Flood,18/10/2017,fox-news,"Fox News Media playing along as liberals weaponize Gold Star families in fight against GOP Fox News The Khans were back in the news on Tuesday, mocking Trump in a statement to The Hill. Trump's “selfish and divisive actions have undermined the dignity of the …",Media playing along as liberals weaponize Gold Star families in fight against GOP - Fox News,http://www.foxnews.com/entertainment/2017/10/18/media-playing-along-as-liberals-weaponize-gold-star-families-in-fight-against-gop.html
Associated Press,18/10/2017,fox-news,Conservation groups say a record number of Southern right whales were counted this year in Argentina's Patagonia region.,Record number of whales counted in Argentina's Patagonia,http://www.foxnews.com/world/2017/10/18/record-number-whales-counted-in-argentinas-patagonia.html
Fox News,18/10/2017,fox-news,"Eleven girls died. Some alone, others in pairs. Decades have passed without answers – their murders are in cold case files in police departments in Galveston, Brazoria and Harris counties in Texas. Enter Edward Harold Bell, a convicted killer serving a 70-yea…",Killer who claims he murdered 11 girls may have lied: documentary,http://www.foxnews.com/us/2017/10/18/texas-killers-claim-that-murdered-11-young-women-under-scrutiny-in-documentary.html
Jennifer Griffin,18/10/2017,fox-news,"Today, the Islamic State controls just three percent of Iraq after controlling one-third of the country two years ago, but American officials say an old nemesis in the region continues to stoke tensions inside the country, creating another immediate challenge…",Iran filling vacuum following ISIS defeat in Iraq,http://www.foxnews.com/world/2017/10/18/iran-filling-vacuum-following-isis-defeat-in-iraq.html
Associated Press,18/10/2017,fox-news,Togo's security minister says at least five people have been killed in clashes between security forces and opposition supporters demonstrating for presidential term limits.,"5 dead, 60 arrested during Togo protests for term limits",http://www.foxnews.com/world/2017/10/18/5-dead-60-arrested-during-togo-protests-for-term-limits.html
Associated Press,18/10/2017,fox-news,"U.N. Secretary-General Antonio Guterres said Wednesday he is going to conflict-torn Central African Republic next week to spotlight growing communal tensions, spreading violence and deteriorating humanitarian situation as well as highlight the work of U.N. pe…",UN chief heading to conflict-torn Central African Republic,http://www.foxnews.com/world/2017/10/18/un-chief-heading-to-conflict-torn-central-african-republic.html
Fox News,18/10/2017,fox-news,"U.S. citizen Caitlan Coleman, her Canadian husband, Joshua Boyle, and their three children were released in Pakistan earlier this month after spending five years held by the militant Haqqani network.","Caitlan Coleman, American woman released with her family in Pakistan: Who is she?",http://www.foxnews.com/world/2017/10/18/caitlan-coleman-american-woman-released-with-her-family-in-pakistan-who-is.html
Associated Press,18/10/2017,fox-news,"A judge in Chile has sentenced 35 former agents of Gen. Augusto Pinochet's feared secret police for the kidnapping, detention and forced disappearance of a pregnant woman in 1976.",Chile sentences 35 dictatorship agents for disappearance,http://www.foxnews.com/world/2017/10/18/chile-sentences-35-dictatorship-agents-for-disappearance.html
Dana Blanton,18/10/2017,fox-news,Fox News Fox News Poll: Democrat Northam has seven-point edge over Republican Gillespie in Virginia gubernatorial race Fox News Vice President Pence campaigns for Republican Ed Gillespie while Joe Biden stumps for Democrat Ralph Northam; Doug McKelway reports…,Fox News Poll: Democrat Northam has seven-point edge over Republican Gillespie in Virginia gubernatorial race - Fox News,http://www.foxnews.com/politics/2017/10/18/fox-news-poll-democrat-northam-has-seven-point-edge-over-republican-gillespie-in-virginia-gubernatorial-race.html
Associated Press,19/10/2017,fox-news,"Fox News CIA boss says IS can attack US even after losing Raqqa Fox News WASHINGTON – Islamic State militants are capable of orchestrating and carrying out an attack against the United States, possibly downing an airplane, even after being evicted from their …",CIA boss says IS can attack US even after losing Raqqa - Fox News,http://www.foxnews.com/us/2017/10/19/cia-boss-says-is-can-attack-us-even-after-losing-raqqa.html
Fox News,19/10/2017,fox-news,Investigators probing the disappearance of a Phoenix mom — who’s been missing since May and is feared dead — are set to start a “very tedious” search next week of an Arizona landfill that may be the woman’s final resting place. Phoenix Police said the search …,Police to search landfill for missing mom,http://www.foxnews.com/us/2017/10/19/landfill-to-be-searched-for-phoenix-mother-missing-since-may.html
Fox News,19/10/2017,fox-news,Fox News Substitute teacher banned from school after reportedly taping students' mouths Fox News An elementary school substitute teacher in Texas was barred from campus after she allegedly duct taped 10 of the students' mouths shut. (iStock). A substitute tea…,Substitute teacher banned from school after reportedly taping students' mouths - Fox News,http://www.foxnews.com/us/2017/10/19/substitute-teacher-banned-from-school-after-reportedly-taping-students-mouths.html
Associated Press,19/10/2017,fox-news,"Some public schools will reopen next week, more than a month after Hurricane Maria swept over Puerto Rico, though dozens of buildings were destroyed and others are still being used as refugee centers, education officials said Thursday.",Some schools in Puerto Rico to open for 1st time after Maria,http://www.foxnews.com/world/2017/10/19/some-schools-in-puerto-rico-to-open-for-1st-time-after-maria.html
Fox News,19/10/2017,fox-news,"Fox News Democrat facing felony charge quits House race Fox News Steven Brisee, 27, faced a charge of felony grand larceny and a misdemeanor charge of trespassing. (Steven Brisee/Twitter). A Democratic candidate facing a felony charge of grand larceny has bow…",Democrat facing felony charge quits House race - Fox News,http://www.foxnews.com/politics/2017/10/19/democrat-facing-felony-charges-quits-house-race.html
Fox News,20/10/2017,fox-news,"A state representative from Georgia reportedly proposed the idea of placing a quarantine on patients with HIV, the disease that causes AIDS.",Fmr. HHS Sec. Tom Price's wife reportedly suggests HIV quarantine in Georgia,http://www.foxnews.com/politics/2017/10/20/fmr-hhs-sec-tom-prices-wife-reportedly-suggests-hiv-quarantine-in-georgia.html
Fox News,20/10/2017,fox-news,"The uncle of a 6-year-old autistic boy drowned the child in a bathtub Monday, then dumped his body in a dumpster at the Seattle-area apartment complex, authorities said. Andrew Clayton Henckel, 19, visiting from Kerrville, Texas, was babysitting Dayvid Pakko …","Teen drowned nephew in bathtub, dumped him in trash: cops",http://www.foxnews.com/us/2017/10/20/uncle-drowned-6-year-old-nephew-in-bathtub-authorities-say.html
Fox News,20/10/2017,fox-news,Fox News Court temporarily blocks undocumented teen from having abortion Fox News Appeals court blocks ruling allowing illegal immigrant teenager to obtain an abortion; Shannon Bream has more for 'Special Report.' A federal appeals court in Washington ruled F…,Court temporarily blocks undocumented teen from having abortion - Fox News,http://www.foxnews.com/politics/2017/10/20/court-temporarily-blocks-undocumented-teen-from-having-abortion.html
Associated Press,20/10/2017,fox-news,The Mexican government has fired the top electoral-crimes prosecutor for revealing an investigation that opponents say indicates possible corrupt financing for the ruling party.,Mexican prosecutor fired for revealing corruption probe,http://www.foxnews.com/world/2017/10/20/mexican-prosecutor-fired-for-revealing-corruption-probe.html
Fox News,20/10/2017,fox-news,"Democratic Florida Rep. Frederica Wilson, in the midst of a public feud with the Trump administration over the treatment of a Gold Star family, said the “White House itself is full of white supremacists.”",Democratic Rep. Frederica Wilson: White House 'is full of white supremacists',http://www.foxnews.com/politics/2017/10/20/frederica-wilson-white-house-is-full-white-supremacists.html
